College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
1,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - CEG CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",IM,Information Technology(SS),198.5,198.0,197.75,197.0,,,191.5,184.5,172.0
1,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - CEG CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",MA,Materials Science and Engg.(SS),196.0,195.5,194.75,194.25,,,184.0,179.75,
1,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - CEG CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",ME,Mechanical Engineering,199.25,199.0,198.5,198.25,,,196.5,196.5,190.75
1,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - CEG CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",MI,Mining Engineering,197.0,196.0,193.25,195.0,,,188.75,191.0,
1,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - CEG CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",MN,Manufacturing Engineering,197.25,196.5,196.75,195.5,,,187.0,193.0,
1,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - CEG CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",PT,Printing Technology,195.0,194.25,190.75,192.5,,,183.75,180.25,164.5
1,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - CEG CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",XC,Civil Engineering (Tamil Medium),192.25,190.5,190.5,188.75,,,179.5,173.0,161.0
1,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - CEG CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",XM,Mechanical Engineering (Tamil Medium),193.5,191.0,191.25,189.25,,,180.0,175.75,164.25
2,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - ACT CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",AP,Apparel Technology(SS),193.25,192.0,191.0,190.0,,,178.5,173.25,
2,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - ACT CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",CH,Chemical Engineering,198.5,197.75,196.75,197.0,,,193.5,195.25,185.25
2,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - ACT CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",CL,CHEMICAL ENGINEERING(SS),197.25,197.0,196.5,195.5,,,188.0,183.75,176.0
2,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - ACT CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",CR,Ceramic Technology(SS),192.75,192.0,190.25,190.25,,,178.0,170.75,
2,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - ACT CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",FS,Food Technology(SS),196.0,195.25,194.25,193.5,,,186.25,175.5,
2,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - ACT CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",IB,Industrial Bio-Technology,197.75,197.0,195.75,195.5,,,193.0,192.75,
2,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - ACT CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",IS,Industrial Bio-Technology(SS),197.0,196.5,195.25,194.75,,,186.0,184.75,
2,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - ACT CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",LE,Leather Technology,193.75,192.75,193.0,191.25,,,181.75,179.75,178.5
2,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - ACT CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",PM,Pharmaceutical Technology(SS),195.0,194.25,194.75,192.25,,,183.5,172.5,
2,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - ACT CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",PP,Petroleum Engineering And Tech(SS),195.75,195.0,194.75,193.5,,,185.75,176.25,165.25
2,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - ACT CAMPUS,SARDAR PATEL ROAD, GUINDY,CHENNAI DIST, PIN - 600025.",TX,Textile Technology,193.75,193.0,192.25,191.75,,,182.0,177.0,157.25
4,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - MIT CAMPUS,CHROMPET,,KANCHEEPURAM DIST, PIN - 600044.",AE,Aeronautical Engineering,198.25,197.33,197.75,197.0,,,194.75,195.0,
4,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - MIT CAMPUS,CHROMPET,,KANCHEEPURAM DIST, PIN - 600044.",AS,Automobile Engineering (SS),196.75,196.25,196.5,195.0,,,187.0,185.0,
4,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - MIT CAMPUS,CHROMPET,,KANCHEEPURAM DIST, PIN - 600044.",AU,Automobile Engineering,197.5,197.0,196.75,195.75,,,191.25,187.0,180.75
4,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - MIT CAMPUS,CHROMPET,,KANCHEEPURAM DIST, PIN - 600044.",CM,Computer Science and Engg.(SS),198.5,198.33,197.5,197.0,,,192.0,186.0,
4,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - MIT CAMPUS,CHROMPET,,KANCHEEPURAM DIST, PIN - 600044.",CS,Computer Science and Engg.,198.75,198.5,198.0,197.75,,,195.0,197.5,192.25
4,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - MIT CAMPUS,CHROMPET,,KANCHEEPURAM DIST, PIN - 600044.",EC,Electronics and Comm Engg.,199.25,199.0,198.0,198.25,,,196.5,196.25,188.25
4,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - MIT CAMPUS,CHROMPET,,KANCHEEPURAM DIST, PIN - 600044.",EI,Electronics and Instru Engg.,198.25,198.0,197.75,197.25,,,192.75,190.75,176.5
4,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - MIT CAMPUS,CHROMPET,,KANCHEEPURAM DIST, PIN - 600044.",EM,Electronics and Comm Engg(SS),198.75,198.5,197.0,197.75,,,193.5,188.75,177.75
4,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - MIT CAMPUS,CHROMPET,,KANCHEEPURAM DIST, PIN - 600044.",EX,Electronics and Instru Engg(SS),197.75,197.25,196.75,196.25,,,189.75,179.5,
4,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - MIT CAMPUS,CHROMPET,,KANCHEEPURAM DIST, PIN - 600044.",IM,Information Technology(SS),197.75,197.5,196.25,196.0,,,188.75,180.0,168.0
4,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - MIT CAMPUS,CHROMPET,,KANCHEEPURAM DIST, PIN - 600044.",MF,Mechanical Engineering(SS),198.75,198.25,197.5,197.75,,,194.25,191.5,186.75
4,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - MIT CAMPUS,CHROMPET,,KANCHEEPURAM DIST, PIN - 600044.",PR,Production Engineering,196.75,196.25,195.5,194.75,,,186.75,186.25,168.0
4,"UNIVERSITY DEPARTMENTS OF ANNA UNIVERSITY, CHENNAI - MIT CAMPUS,CHROMPET,,KANCHEEPURAM DIST, PIN - 600044.",RP,Rubber and Plastic Technology,194.75,193.5,191.5,193.0,,,183.75,174.75,161.25
1013,"UNIVERSITY COLLEGE OF ENGINEERING, VILLUPURAM,VILLUPURAM (POST) , KAKUPPAM (VILLAGE),VILLUPURAM DIST, PIN - 605103.",CS,Computer Science and Engg.,179.25,174.0,168.75,175.5,,,162.75,163.25,149.25
1013,"UNIVERSITY COLLEGE OF ENGINEERING, VILLUPURAM,VILLUPURAM (POST) , KAKUPPAM (VILLAGE),VILLUPURAM DIST, PIN - 605103.",EC,Electronics and Comm Engg.,183.75,176.75,177.75,180.25,,,165.5,138.0,
1013,"UNIVERSITY COLLEGE OF ENGINEERING, VILLUPURAM,VILLUPURAM (POST) , KAKUPPAM (VILLAGE),VILLUPURAM DIST, PIN - 605103.",IT,Information Technology,173.75,165.5,145.25,163.25,,,156.75,134.75,
1013,"UNIVERSITY COLLEGE OF ENGINEERING, VILLUPURAM,VILLUPURAM (POST) , KAKUPPAM (VILLAGE),VILLUPURAM DIST, PIN - 605103.",ME,Mechanical Engineering,180.25,176.0,174.0,176.5,,,167.5,144.25,175.25
1013,"UNIVERSITY COLLEGE OF ENGINEERING, VILLUPURAM,VILLUPURAM (POST) , KAKUPPAM (VILLAGE),VILLUPURAM DIST, PIN - 605103.",XM,Mechanical Engineering (Tamil Medium),125.0,92.75,,92.5,,,96.0,,
1014,"UNIVERSITY COLLEGE OF ENGINEERING, TINDIVANAM,IYYANTHOPE (POST) , MELPAKKAM (VILLAGE),VILLUPURAM DIST, PIN - 604001.",CE,Civil Engineering,174.75,158.75,156.5,163.75,,,161.5,122.25,139.5
1014,"UNIVERSITY COLLEGE OF ENGINEERING, TINDIVANAM,IYYANTHOPE (POST) , MELPAKKAM (VILLAGE),VILLUPURAM DIST, PIN - 604001.",CS,Computer Science and Engg.,173.5,167.0,156.0,168.25,,,161.25,164.5,139.25
1014,"UNIVERSITY COLLEGE OF ENGINEERING, TINDIVANAM,IYYANTHOPE (POST) , MELPAKKAM (VILLAGE),VILLUPURAM DIST, PIN - 604001.",EC,Electronics and Comm Engg.,180.25,172.5,160.25,172.75,,,161.75,118.0,
1014,"UNIVERSITY COLLEGE OF ENGINEERING, TINDIVANAM,IYYANTHOPE (POST) , MELPAKKAM (VILLAGE),VILLUPURAM DIST, PIN - 604001.",IT,Information Technology,162.5,155.75,151.0,157.0,,,152.75,113.75,
1014,"UNIVERSITY COLLEGE OF ENGINEERING, TINDIVANAM,IYYANTHOPE (POST) , MELPAKKAM (VILLAGE),VILLUPURAM DIST, PIN - 604001.",XC,Civil Engineering (Tamil Medium),100.25,90.25,,,,,,,
1015,"UNIVERSITY COLLEGE OF ENGINEERING, ARNI,ARNI TO DEVIKAPURAM ROAD, THATCHUR, ARNI,THIRUVANNAMALAI DIST, PIN - 632326.",CS,Computer Science and Engg.,169.75,162.0,143.75,163.0,,,151.0,99.5,131.0
1015,"UNIVERSITY COLLEGE OF ENGINEERING, ARNI,ARNI TO DEVIKAPURAM ROAD, THATCHUR, ARNI,THIRUVANNAMALAI DIST, PIN - 632326.",EC,Electronics and Comm Engg.,182.25,173.25,105.5,173.25,,,151.75,153.0,155.0
1015,"UNIVERSITY COLLEGE OF ENGINEERING, ARNI,ARNI TO DEVIKAPURAM ROAD, THATCHUR, ARNI,THIRUVANNAMALAI DIST, PIN - 632326.",EE,Electrical and Elec. Engg.,175.25,168.0,142.25,171.25,,,150.0,128.75,135.0
1015,"UNIVERSITY COLLEGE OF ENGINEERING, ARNI,ARNI TO DEVIKAPURAM ROAD, THATCHUR, ARNI,THIRUVANNAMALAI DIST, PIN - 632326.",ME,Mechanical Engineering,177.0,171.25,164.75,172.0,,,158.5,127.25,
1015,"UNIVERSITY COLLEGE OF ENGINEERING, ARNI,ARNI TO DEVIKAPURAM ROAD, THATCHUR, ARNI,THIRUVANNAMALAI DIST, PIN - 632326.",XM,Mechanical Engineering (Tamil Medium),109.75,108.0,,95.5,,,85.5,,
1026,"UNIVERSITY COLLEGE OF ENGINEERING, KANCHIPURAM,NH-4, CHENNAI BANGALORE HIGHWAY, PONNERIKKARAI,KANCHEEPURAM DIST, PIN - 631552.",CS,Computer Science and Engg.,187.25,183.0,178.75,179.5,,,165.25,174.0,140.75
1026,"UNIVERSITY COLLEGE OF ENGINEERING, KANCHIPURAM,NH-4, CHENNAI BANGALORE HIGHWAY, PONNERIKKARAI,KANCHEEPURAM DIST, PIN - 631552.",EC,Electronics and Comm Engg.,189.5,187.5,169.75,184.25,,,167.0,143.75,
1026,"UNIVERSITY COLLEGE OF ENGINEERING, KANCHIPURAM,NH-4, CHENNAI BANGALORE HIGHWAY, PONNERIKKARAI,KANCHEEPURAM DIST, PIN - 631552.",EE,Electrical and Elec. Engg.,184.5,180.5,166.75,178.5,,,164.75,146.5,
1026,"UNIVERSITY COLLEGE OF ENGINEERING, KANCHIPURAM,NH-4, CHENNAI BANGALORE HIGHWAY, PONNERIKKARAI,KANCHEEPURAM DIST, PIN - 631552.",ME,Mechanical Engineering,187.25,181.25,180.0,180.0,,,164.5,172.0,142.5
1101,"AALIM MUHAMMED SALEGH COLLEGE OF ENGINEERING,NIZARA EDUCATIONAL CAMPUS,,THIRUVALLUR DIST, PIN - 600055.",CE,Civil Engineering,138.5,137.25,138.0,,,,127.25,,
1101,"AALIM MUHAMMED SALEGH COLLEGE OF ENGINEERING,NIZARA EDUCATIONAL CAMPUS,,THIRUVALLUR DIST, PIN - 600055.",CS,Computer Science and Engg.,125.5,86.25,120.25,123.0,,,105.5,,
1101,"AALIM MUHAMMED SALEGH COLLEGE OF ENGINEERING,NIZARA EDUCATIONAL CAMPUS,,THIRUVALLUR DIST, PIN - 600055.",EC,Electronics and Comm Engg.,109.25,97.5,106.0,,,,106.5,,
1101,"AALIM MUHAMMED SALEGH COLLEGE OF ENGINEERING,NIZARA EDUCATIONAL CAMPUS,,THIRUVALLUR DIST, PIN - 600055.",EE,Electrical and Elec. Engg.,142.75,,142.5,122.5,,,,,
1101,"AALIM MUHAMMED SALEGH COLLEGE OF ENGINEERING,NIZARA EDUCATIONAL CAMPUS,,THIRUVALLUR DIST, PIN - 600055.",IT,Information Technology,96.5,,,,,,,,
1101,"AALIM MUHAMMED SALEGH COLLEGE OF ENGINEERING,NIZARA EDUCATIONAL CAMPUS,,THIRUVALLUR DIST, PIN - 600055.",ME,Mechanical Engineering,167.5,90.0,164.5,116.75,,,115.75,,
1102,"BHAJARANG ENGINEERING COLLEGE,NEAR AVADI, VEPPAMPATTU (RS),,THIRUVALLUR DIST, PIN - 602024.",CS,Computer Science and Engg.,84.25,,,,,,,,
1102,"BHAJARANG ENGINEERING COLLEGE,NEAR AVADI, VEPPAMPATTU (RS),,THIRUVALLUR DIST, PIN - 602024.",EC,Electronics and Comm Engg.,80.5,,,,,,,,
1102,"BHAJARANG ENGINEERING COLLEGE,NEAR AVADI, VEPPAMPATTU (RS),,THIRUVALLUR DIST, PIN - 602024.",ME,Mechanical Engineering,91.5,,,,,,,,
1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",AE,Aeronautical Engineering,98.0,,,,,,,,
1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",CE,Civil Engineering,84.0,,,,,,,,
1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",CS,Computer Science and Engg.,134.5,95.0,91.5,89.25,,,,,
1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",EC,Electronics and Comm Engg.,126.0,88.0,,94.75,,,120.5,124.25,
1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",EE,Electrical and Elec. Engg.,117.75,,,,,,,,
1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",EI,Electronics and Instru Engg.,96.75,,,,,,,,
1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",IT,Information Technology,85.75,,,,,,,,
1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",ME,Mechanical Engineering,149.5,143.5,,108.25,,,99.5,,
1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",TX,Textile Technology,137.75,104.0,134.5,96.5,,,,,
1107,"JAYA INSTITUTE OF TECHNOLOGY,TIRUVALLUR - TIRUTTANI NH ROAD,,THIRUVALLUR DIST, PIN - 631204.",EC,Electronics and Comm Engg.,121.75,,,,,,,,
1110,"PRATHYUSHA ENGINEERING COLLEGE,POONAMALLEE-THIRUVALLUR RD,,THIRUVALLUR DIST, PIN - 602025.",BT,Bio-Technology,181.0,177.25,178.5,171.5,,,156.75,,
1110,"PRATHYUSHA ENGINEERING COLLEGE,POONAMALLEE-THIRUVALLUR RD,,THIRUVALLUR DIST, PIN - 602025.",CE,Civil Engineering,91.5,,,,,,,,
1110,"PRATHYUSHA ENGINEERING COLLEGE,POONAMALLEE-THIRUVALLUR RD,,THIRUVALLUR DIST, PIN - 602025.",CS,Computer Science and Engg.,158.5,143.5,131.5,125.75,,,88.25,,
1110,"PRATHYUSHA ENGINEERING COLLEGE,POONAMALLEE-THIRUVALLUR RD,,THIRUVALLUR DIST, PIN - 602025.",EC,Electronics and Comm Engg.,154.5,145.75,124.5,125.5,,,109.0,,
1110,"PRATHYUSHA ENGINEERING COLLEGE,POONAMALLEE-THIRUVALLUR RD,,THIRUVALLUR DIST, PIN - 602025.",EE,Electrical and Elec. Engg.,143.0,126.5,,121.5,,,130.0,,
1110,"PRATHYUSHA ENGINEERING COLLEGE,POONAMALLEE-THIRUVALLUR RD,,THIRUVALLUR DIST, PIN - 602025.",ME,Mechanical Engineering,148.25,133.5,,119.5,,,86.75,,
1112,"R.M.D. ENGINEERING COLLEGE,R.S.M. NAGAR, G.N.T.ROAD,,THIRUVALLUR DIST, PIN - 601206.",CS,Computer Science and Engg.,192.5,190.0,182.25,186.0,,,149.75,,
1112,"R.M.D. ENGINEERING COLLEGE,R.S.M. NAGAR, G.N.T.ROAD,,THIRUVALLUR DIST, PIN - 601206.",EC,Electronics and Comm Engg.,192.75,190.75,183.0,186.25,,,166.75,142.75,
1112,"R.M.D. ENGINEERING COLLEGE,R.S.M. NAGAR, G.N.T.ROAD,,THIRUVALLUR DIST, PIN - 601206.",EE,Electrical and Elec. Engg.,189.5,187.5,183.0,184.0,,,156.5,,156.0
1112,"R.M.D. ENGINEERING COLLEGE,R.S.M. NAGAR, G.N.T.ROAD,,THIRUVALLUR DIST, PIN - 601206.",EI,Electronics and Instru Engg.,187.25,183.5,166.25,174.5,,,135.75,,
1112,"R.M.D. ENGINEERING COLLEGE,R.S.M. NAGAR, G.N.T.ROAD,,THIRUVALLUR DIST, PIN - 601206.",IT,Information Technology,187.75,186.75,178.0,175.0,,,145.0,,
1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",CE,Civil Engineering,186.25,182.5,173.0,177.75,,,154.5,116.0,135.25
1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",CS,Computer Science and Engg.,195.0,193.75,189.5,189.5,,,169.0,168.0,
1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",EC,Electronics and Comm Engg.,194.75,193.75,190.5,190.25,,,174.0,148.0,166.5
1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",EE,Electrical and Elec. Engg.,193.25,191.5,184.0,188.75,,,173.75,133.25,146.5
1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",EI,Electronics and Instru Engg.,191.75,189.25,174.75,182.5,,,156.5,,
1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",IT,Information Technology,193.5,192.0,188.75,186.5,,,159.25,187.0,
1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",ME,Mechanical Engineering,194.0,192.75,189.25,190.5,,,179.75,140.25,
1114,"S.A. ENGINEERING COLLEGE,POONAMALLEE-AVADI MAIN ROAD,,THIRUVALLUR DIST, PIN - 600077.",CE,Civil Engineering,128.0,93.25,113.0,94.25,,,107.0,,
1114,"S.A. ENGINEERING COLLEGE,POONAMALLEE-AVADI MAIN ROAD,,THIRUVALLUR DIST, PIN - 600077.",CS,Computer Science and Engg.,163.25,153.5,150.0,153.25,,,104.0,,
1114,"S.A. ENGINEERING COLLEGE,POONAMALLEE-AVADI MAIN ROAD,,THIRUVALLUR DIST, PIN - 600077.",EC,Electronics and Comm Engg.,164.5,154.75,134.5,146.0,,,118.5,,
1114,"S.A. ENGINEERING COLLEGE,POONAMALLEE-AVADI MAIN ROAD,,THIRUVALLUR DIST, PIN - 600077.",EE,Electrical and Elec. Engg.,147.75,134.25,,124.75,,,89.0,,
1114,"S.A. ENGINEERING COLLEGE,POONAMALLEE-AVADI MAIN ROAD,,THIRUVALLUR DIST, PIN - 600077.",IT,Information Technology,154.5,149.5,135.0,148.5,,,116.25,,
1114,"S.A. ENGINEERING COLLEGE,POONAMALLEE-AVADI MAIN ROAD,,THIRUVALLUR DIST, PIN - 600077.",ME,Mechanical Engineering,156.75,150.5,144.75,146.5,,,114.0,105.75,
1115,"SRIRAM ENGINEERING COLLEGE,PERUMALPATTU (POST) , PERUMALPATTU (VILLAGE),THIRUVALLUR DIST, PIN - 602024.",AU,Automobile Engineering,110.5,96.5,,,,,,,
1115,"SRIRAM ENGINEERING COLLEGE,PERUMALPATTU (POST) , PERUMALPATTU (VILLAGE),THIRUVALLUR DIST, PIN - 602024.",CH,Chemical Engineering,173.75,164.0,158.75,151.25,,,95.5,,
1115,"SRIRAM ENGINEERING COLLEGE,PERUMALPATTU (POST) , PERUMALPATTU (VILLAGE),THIRUVALLUR DIST, PIN - 602024.",CS,Computer Science and Engg.,96.0,,,,,,,,
1115,"SRIRAM ENGINEERING COLLEGE,PERUMALPATTU (POST) , PERUMALPATTU (VILLAGE),THIRUVALLUR DIST, PIN - 602024.",EC,Electronics and Comm Engg.,96.25,,,,,,,,
1115,"SRIRAM ENGINEERING COLLEGE,PERUMALPATTU (POST) , PERUMALPATTU (VILLAGE),THIRUVALLUR DIST, PIN - 602024.",EE,Electrical and Elec. Engg.,99.75,,,,,,,,
1115,"SRIRAM ENGINEERING COLLEGE,PERUMALPATTU (POST) , PERUMALPATTU (VILLAGE),THIRUVALLUR DIST, PIN - 602024.",ME,Mechanical Engineering,130.0,106.0,,82.0,,,94.5,,
1116,"SRI VENKATESWARA COLLEGE OF ENGINEERING AND TECHNOLOGY,THIRUPACHUR (POST) , THIRUPACHUR (VILLAGE),THIRUVALLUR DIST, PIN - 631203.",CE,Civil Engineering,108.75,,,,,,,,
1116,"SRI VENKATESWARA COLLEGE OF ENGINEERING AND TECHNOLOGY,THIRUPACHUR (POST) , THIRUPACHUR (VILLAGE),THIRUVALLUR DIST, PIN - 631203.",CS,Computer Science and Engg.,146.0,94.5,,81.75,,,107.5,,
1116,"SRI VENKATESWARA COLLEGE OF ENGINEERING AND TECHNOLOGY,THIRUPACHUR (POST) , THIRUPACHUR (VILLAGE),THIRUVALLUR DIST, PIN - 631203.",EC,Electronics and Comm Engg.,154.5,92.0,147.75,102.25,,,103.25,,
1116,"SRI VENKATESWARA COLLEGE OF ENGINEERING AND TECHNOLOGY,THIRUPACHUR (POST) , THIRUPACHUR (VILLAGE),THIRUVALLUR DIST, PIN - 631203.",EE,Electrical and Elec. Engg.,113.25,,,,,,,,
